Date: 2018-01-28 13:59:07.881063

---Species concentration bounds--- 
afEst2 : (9.5, 10.5)
Ester : (3800.0, 4200.0)

--- Parameters --- 
afest_km_ester : (1300, 1700)
afest_kcat : (5, 7)


--- Ester Uncertainty Analysis Quartiles ---
Time, Ester High, Ester Low, Ester Mean, 
187.0, 4149.25772415, 3784.58896118, 3957.38404901, 
188.0, 4149.86452792, 3785.90834222, 3958.84877324, 
189.0, 4150.44432335, 3787.20210387, 3960.26388585, 
190.0, 4150.99829216, 3788.4504004, 3961.63100282, 
191.0, 4151.52756609, 3789.65476402, 3962.95169206, 
192.0, 4152.03322899, 3790.81667977, 3964.2274746, 
193.0, 4152.51631859, 3792.47941612, 3965.45982566, 
194.0, 4152.97782837, 3794.21503432, 3966.65017577, 
195.0, 4153.41870934, 3794.78046401, 3967.7999119, 
196.0, 4153.83987175, 3795.3239544, 3968.91037849, 
197.0, 4154.24218668, 3795.8615886, 3969.98287858, 
198.0, 4154.6264877, 3796.74242284, 3971.01867484, 
199.0, 4154.9935724, 3797.59157892, 3972.01899065, 
200.0, 4155.34420382, 3798.41016468, 3972.98501115, 
201.0, 4155.67911192, 3799.19925139, 3973.91788423, 
202.0, 4155.99899492, 3799.95987484, 3974.81872155, 
203.0, 4156.30452066, 3800.69303634, 3975.6885995, 
204.0, 4156.59632782, 3801.39970386, 3976.52856024, 
205.0, 4156.87502721, 3801.92163435, 3977.33961261, 
206.0, 4157.14120285, 3802.32839405, 3978.12273311, 
207.0, 4157.39541321, 3802.71944875, 3978.87886675, 
208.0, 4157.63819219, 3803.1159424, 3979.60892801, 
